t,x,y,z,speed,mach,vx,vy,vz,ax,ay,az,a_thrust_x,a_thrust_y,a_thrust_z,drag_x,drag_y,drag_z,drag_magnitude,rho,dynamic_pressure,thrust_factor,mass,fuel,kinetic_energy,potential_energy,total_energy,pos_error_x,pos_error_y,pos_error_z,pos_error_magnitude,correction_x,correction_y,correction_z,wind_x,wind_y,vel_rel_magnitude,phase
64.12,101288,27623.4,2725.12,3840.15,11.6486,-1835.55,-500.579,-3335.71,257.834,70.3142,459.572,0,0,0,257.834,70.3142,469.382,79375,0.888997,6.54909e+06,0,146.955,0,1.08356e+09,3.92861e+06,1.08748e+09,-46288,-12623.4,-2725.12,48055.7,-138864,-37870.1,-1719.78,-0.0172908,-0.00730062,3838.45,2
64.13,101270,27618.4,2691.81,3836.53,11.6329,-1836.21,-500.759,-3331.15,258.696,70.5492,460.328,0,0,0,258.696,70.5492,470.138,79536.5,0.892488,6.56242e+06,0,146.955,0,1.08151e+09,3.88059e+06,1.08539e+09,-46269.6,-12618.4,-2691.81,48034.9,-138809,-37855.1,-1626.48,-0.0172908,-0.00730062,3834.83,2
64.14,101251,27613.4,2658.55,3832.9,11.6173,-1836.86,-500.935,-3326.58,259.556,70.7839,461.078,0,0,0,259.556,70.7839,470.888,79697.2,0.895987,6.57568e+06,0,146.955,0,1.07947e+09,3.83263e+06,1.0833e+09,-46251.3,-12613.4,-2658.55,48014,-138754,-37840.1,-1533.34,-0.0172908,-0.00730062,3831.2,2
64.15,101233,27608.4,2625.33,3829.26,11.6016,-1837.49,-501.108,-3322,260.415,71.0182,461.823,0,0,0,260.415,71.0182,471.633,79857.2,0.899496,6.58888e+06,0,146.955,0,1.07742e+09,3.78474e+06,1.0812e+09,-46233,-12608.4,-2625.33,47993.2,-138699,-37825.1,-1440.35,-0.0172908,-0.00730062,3827.55,2
64.16,101215,27603.4,2592.15,3825.6,11.5859,-1838.12,-501.278,-3317.42,261.273,71.2521,462.562,0,0,0,261.273,71.2521,472.372,80016.4,0.903013,6.60202e+06,0,146.955,0,1.07536e+09,3.73692e+06,1.0791e+09,-46214.6,-12603.4,-2592.15,47972.4,-138644,-37810.1,-1347.52,-0.0172908,-0.00730062,3823.9,2
64.17,101196,27598.4,2559.02,3821.93,11.5702,-1838.73,-501.445,-3312.82,262.129,71.4857,463.296,0,0,0,262.129,71.4857,473.106,80174.9,0.906539,6.61509e+06,0,146.955,0,1.0733e+09,3.68916e+06,1.07699e+09,-46196.3,-12598.4,-2559.02,47951.7,-138589,-37795.1,-1254.84,-0.0172908,-0.00730062,3820.23,2
64.18,101178,27593.3,2525.94,3818.25,11.5545,-1839.33,-501.609,-3308.21,262.985,71.7189,464.024,0,0,0,262.985,71.7189,473.834,80332.5,0.910075,6.6281e+06,0,146.955,0,1.07123e+09,3.64147e+06,1.07487e+09,-46177.9,-12593.3,-2525.94,47930.9,-138534,-37780,-1162.32,-0.0172908,-0.00730062,3816.55,2
64.19,101160,27588.3,2492.91,3814.56,11.5388,-1839.92,-501.769,-3303.6,263.838,71.9517,464.746,0,0,0,263.838,71.9517,474.556,80489.4,0.913618,6.64104e+06,0,146.955,0,1.06916e+09,3.59384e+06,1.07275e+09,-46159.5,-12588.3,-2492.91,47910.1,-138479,-37765,-1069.96,-0.0172908,-0.00730062,3812.86,2
64.2,101141,27583.3,2459.92,3810.85,11.523,-1840.49,-501.926,-3298.97,264.69,72.1841,465.463,0,0,0,264.69,72.1841,475.273,80645.5,0.917171,6.65392e+06,0,146.955,0,1.06708e+09,3.54629e+06,1.07063e+09,-46141.2,-12583.3,-2459.92,47889.4,-138423,-37750,-977.749,-0.0172908,-0.00730062,3809.15,2
64.21,101123,27578.3,2426.97,3807.13,11.5073,-1841.06,-502.08,-3294.34,265.541,72.4161,466.174,0,0,0,265.541,72.4161,475.984,80800.8,0.920733,6.66673e+06,0,146.955,0,1.065e+09,3.49879e+06,1.0685e+09,-46122.8,-12578.3,-2426.97,47868.7,-138368,-37735,-885.697,-0.0172908,-0.00730062,3805.44,2
64.22,101104,27573.3,2394.08,3803.4,11.4915,-1841.61,-502.231,-3289.7,266.39,72.6477,466.879,0,0,0,266.39,72.6477,476.689,80955.2,0.924303,6.67947e+06,0,146.955,0,1.06292e+09,3.45137e+06,1.06637e+09,-46104.4,-12573.3,-2394.08,47848,-138313,-37719.9,-793.801,-0.0172908,-0.00730062,3801.71,2
64.23,101086,27568.3,2361.23,3799.66,11.4757,-1842.15,-502.379,-3285.04,267.238,72.8788,467.578,0,0,0,267.238,72.8788,477.388,81108.9,0.927882,6.69215e+06,0,146.955,0,1.06083e+09,3.40401e+06,1.06423e+09,-46086,-12568.3,-2361.23,47827.4,-138258,-37704.9,-702.062,-0.0172908,-0.00730062,3797.97,2
64.24,101068,27563.3,2328.42,3795.91,11.4599,-1842.68,-502.524,-3280.38,268.084,73.1096,468.272,0,0,0,268.084,73.1096,478.082,81261.7,0.93147,6.70476e+06,0,146.955,0,1.05873e+09,3.35672e+06,1.06209e+09,-46067.6,-12563.3,-2328.42,47806.7,-138203,-37689.8,-610.48,-0.0172908,-0.00730062,3794.22,2
64.25,101049,27558.3,2295.67,3792.14,11.444,-1843.2,-502.665,-3275.71,268.928,73.3399,468.959,0,0,0,268.928,73.3399,478.769,81413.8,0.935067,6.71731e+06,0,146.955,0,1.05663e+09,3.3095e+06,1.05994e+09,-46049.2,-12558.3,-2295.67,47786.1,-138148,-37674.8,-519.056,-0.0172908,-0.00730062,3790.45,2
64.26,101031,27553.2,2262.96,3788.37,11.4282,-1843.71,-502.803,-3271.03,269.771,73.5697,469.641,0,0,0,269.771,73.5697,479.451,81564.9,0.938672,6.72978e+06,0,146.955,0,1.05453e+09,3.26234e+06,1.05779e+09,-46030.8,-12553.2,-2262.96,47765.5,-138092,-37659.7,-427.789,-0.0172908,-0.00730062,3786.68,2
64.27,101012,27548.2,2230.29,3784.58,11.4123,-1844.21,-502.938,-3266.34,270.612,73.7991,470.317,0,0,0,270.612,73.7991,480.127,81715.3,0.942286,6.74219e+06,0,146.955,0,1.05242e+09,3.21525e+06,1.05564e+09,-46012.4,-12548.2,-2230.29,47744.9,-138037,-37644.6,-336.679,-0.0172908,-0.00730062,3782.89,2
64.28,100994,27543.2,2197.68,3780.78,11.3965,-1844.69,-503.07,-3261.65,271.452,74.028,470.986,0,0,0,271.452,74.028,480.796,81864.8,0.945909,6.75452e+06,0,146.955,0,1.05031e+09,3.16823e+06,1.05348e+09,-45994,-12543.2,-2197.68,47724.3,-137982,-37629.6,-245.728,-0.0172908,-0.00730062,3779.09,2
64.29,100976,27538.2,2165.11,3776.97,11.3806,-1845.16,-503.199,-3256.94,272.289,74.2564,471.65,0,0,0,272.289,74.2564,481.46,82013.4,0.94954,6.76679e+06,0,146.955,0,1.04819e+09,3.12128e+06,1.05131e+09,-45975.6,-12538.2,-2165.11,47703.7,-137927,-37614.5,-154.934,-0.0172908,-0.00730062,3775.28,2
64.3,100957,27533.1,2132.58,3773.14,11.3647,-1845.62,-503.325,-3252.22,273.125,74.4844,472.308,0,0,0,273.125,74.4844,482.118,82161.2,0.95318,6.77898e+06,0,146.955,0,1.04607e+09,3.07439e+06,1.04915e+09,-45957.1,-12533.1,-2132.58,47683.2,-137871,-37599.4,-64.299,-0.0172908,-0.00730062,3771.46,2
64.31,100939,27528.1,2100.11,3769.31,11.3488,-1846.07,-503.447,-3247.5,273.959,74.7118,472.96,0,0,0,273.959,74.7118,482.77,82308.2,0.956829,6.7911e+06,0,146.955,0,1.04395e+09,3.02758e+06,1.04697e+09,-45938.7,-12528.1,-2100.11,47662.7,-137816,-37584.4,26.1779,-0.0172908,-0.00730062,3767.63,2
64.32,100920,27523.1,2067.68,3765.46,11.3328,-1846.51,-503.566,-3242.77,274.791,74.9388,473.605,0,0,0,274.791,74.9388,483.415,82454.3,0.960486,6.80316e+06,0,146.955,0,1.04182e+09,2.98083e+06,1.0448e+09,-45920.3,-12523.1,-2067.68,47642.1,-137761,-37569.3,116.496,-0.0172908,-0.00730062,3763.78,2
64.33,100902,27518.1,2035.3,3761.61,11.3169,-1846.93,-503.682,-3238.03,275.622,75.1652,474.245,0,0,0,275.622,75.1652,484.055,82599.4,0.964152,6.81514e+06,0,146.955,0,1.03968e+09,2.93415e+06,1.04262e+09,-45901.8,-12518.1,-2035.3,47621.7,-137705,-37554.2,206.656,-0.0172908,-0.00730062,3759.93,2
64.34,100883,27513,2002.97,3757.74,11.3009,-1847.35,-503.795,-3233.28,276.45,75.3911,474.878,0,0,0,276.45,75.3911,484.688,82743.8,0.967826,6.82704e+06,0,146.955,0,1.03755e+09,2.88754e+06,1.04043e+09,-45883.4,-12513,-2002.97,47601.2,-137650,-37539.1,296.656,-0.0172908,-0.00730062,3756.06,2
64.35,100865,27508,1970.68,3753.86,11.285,-1847.75,-503.905,-3228.52,277.277,75.6165,475.505,0,0,0,277.277,75.6165,485.315,82887.2,0.97151,6.83888e+06,0,146.955,0,1.0354e+09,2.84099e+06,1.03825e+09,-45864.9,-12508,-1970.68,47580.7,-137595,-37524,386.497,-0.0172908,-0.00730062,3752.18,2
64.36,100846,27503,1938.45,3749.97,11.269,-1848.14,-504.012,-3223.75,278.101,75.8414,476.126,0,0,0,278.101,75.8414,485.936,83029.7,0.975201,6.85064e+06,0,146.955,0,1.03326e+09,2.79452e+06,1.03605e+09,-45846.5,-12503,-1938.45,47560.3,-137539,-37508.9,476.179,-0.0172908,-0.00730062,3748.29,2
64.37,100828,27497.9,1906.26,3746.06,11.253,-1848.52,-504.115,-3218.98,278.924,76.0657,476.741,0,0,0,278.924,76.0657,486.551,83171.4,0.978901,6.86233e+06,0,146.955,0,1.03111e+09,2.74811e+06,1.03386e+09,-45828,-12497.9,-1906.26,47539.9,-137484,-37493.8,565.702,-0.0172908,-0.00730062,3744.39,2
64.38,100810,27492.9,1874.11,3742.15,11.237,-1848.89,-504.216,-3214.2,279.744,76.2894,477.35,0,0,0,279.744,76.2894,487.16,83312.1,0.98261,6.87394e+06,0,146.955,0,1.02896e+09,2.70178e+06,1.03166e+09,-45809.6,-12492.9,-1874.11,47519.5,-137429,-37478.7,655.065,-0.0172908,-0.00730062,3740.48,2
64.39,100791,27487.9,1842.02,3738.23,11.2209,-1849.25,-504.313,-3209.41,280.563,76.5126,477.952,0,0,0,280.563,76.5126,487.762,83452,0.986327,6.88548e+06,0,146.955,0,1.0268e+09,2.65551e+06,1.02945e+09,-45791.1,-12487.9,-1842.02,47499.1,-137373,-37463.6,744.268,-0.0172908,-0.00730062,3736.56,2
64.4,100773,27482.8,1809.97,3734.29,11.2049,-1849.59,-504.407,-3204.61,281.379,76.7353,478.548,0,0,0,281.379,76.7353,488.358,83590.9,0.990053,6.89694e+06,0,146.955,0,1.02464e+09,2.60931e+06,1.02725e+09,-45772.7,-12482.8,-1809.97,47478.8,-137318,-37448.5,833.311,-0.0172908,-0.00730062,3732.62,2
64.41,100754,27477.8,1777.97,3730.34,11.1888,-1849.92,-504.498,-3199.8,282.193,76.9573,479.137,0,0,0,282.193,76.9573,488.947,83728.9,0.993787,6.90832e+06,0,146.955,0,1.02247e+09,2.56318e+06,1.02504e+09,-45754.2,-12477.8,-1777.97,47458.4,-137263,-37433.4,922.194,-0.0172908,-0.00730062,3728.68,2
64.42,100736,27472.8,1746.02,3726.39,11.1728,-1850.25,-504.586,-3194.99,283.005,77.1787,479.721,0,0,0,283.005,77.1787,489.531,83866,0.997529,6.91963e+06,0,146.955,0,1.02031e+09,2.51712e+06,1.02282e+09,-45735.7,-12472.8,-1746.02,47438.1,-137207,-37418.3,1010.92,-0.0172908,-0.00730062,3724.72,2
64.43,100717,27467.7,1714.12,3722.42,11.1567,-1850.56,-504.67,-3190.17,283.815,77.3996,480.298,0,0,0,283.815,77.3996,490.108,84002.1,1.00128,6.93087e+06,0,146.955,0,1.01813e+09,2.47113e+06,1.0206e+09,-45717.2,-12467.7,-1714.12,47417.8,-137152,-37403.2,1099.48,-0.0172908,-0.00730062,3720.75,2
64.44,100699,27462.7,1682.27,3718.44,11.1406,-1850.85,-504.752,-3185.33,284.623,77.6199,480.868,0,0,0,284.623,77.6199,490.678,84137.3,1.00504,6.94202e+06,0,146.955,0,1.01596e+09,2.42521e+06,1.01838e+09,-45698.8,-12462.7,-1682.27,47397.5,-137096,-37388.1,1187.88,-0.0172908,-0.00730062,3716.78,2
64.45,100680,27457.6,1650.46,3714.45,11.1245,-1851.14,-504.83,-3180.5,285.428,77.8395,481.432,0,0,0,285.428,77.8395,491.242,84271.6,1.00881,6.9531e+06,0,146.955,0,1.01378e+09,2.37936e+06,1.01616e+09,-45680.3,-12457.6,-1650.46,47377.3,-137041,-37372.9,1276.12,-0.0172908,-0.00730062,3712.79,2
64.46,100662,27452.6,1618.71,3710.45,11.1084,-1851.42,-504.906,-3175.65,286.231,78.0585,481.99,0,0,0,286.231,78.0585,491.8,84405,1.01258,6.9641e+06,0,146.955,0,1.0116e+09,2.33357e+06,1.01393e+09,-45661.8,-12452.6,-1618.71,47357,-136985,-37357.8,1364.2,-0.0172908,-0.00730062,3708.79,2
64.47,100643,27447.6,1587,3706.44,11.0923,-1851.68,-504.978,-3170.8,287.032,78.2769,482.541,0,0,0,287.032,78.2769,492.351,84537.3,1.01637,6.97503e+06,0,146.955,0,1.00941e+09,2.28786e+06,1.0117e+09,-45643.3,-12447.6,-1587,47336.8,-136930,-37342.7,1452.12,-0.0172908,-0.00730062,3704.78,2
64.48,100625,27442.5,1555.34,3702.42,11.0761,-1851.94,-505.047,-3165.94,287.83,78.4946,483.086,0,0,0,287.83,78.4946,492.896,84668.8,1.02016,6.98587e+06,0,146.955,0,1.00722e+09,2.24222e+06,1.00946e+09,-45624.8,-12442.5,-1555.34,47316.6,-136874,-37327.6,1539.88,-0.0172908,-0.00730062,3700.76,2
64.49,100606,27437.5,1523.73,3698.39,11.06,-1852.18,-505.113,-3161.07,288.626,78.7117,483.624,0,0,0,288.626,78.7117,493.434,84799.2,1.02396,6.99664e+06,0,146.955,0,1.00503e+09,2.19665e+06,1.00723e+09,-45606.3,-12437.5,-1523.73,47296.4,-136819,-37312.4,1627.48,-0.0172908,-0.00730062,3696.73,2
64.5,100588,27432.4,1492.17,3694.34,11.0438,-1852.41,-505.176,-3156.19,289.42,78.9282,484.155,0,0,0,289.42,78.9282,493.965,84928.7,1.02777,7.00732e+06,0,146.955,0,1.00283e+09,2.15115e+06,1.00499e+09,-45587.8,-12432.4,-1492.17,47276.2,-136764,-37297.3,1714.91,-0.0172908,-0.00730062,3692.69,2
64.51,100569,27427.4,1460.65,3690.29,11.0277,-1852.63,-505.235,-3151.31,290.211,79.144,484.68,0,0,0,290.211,79.144,494.49,85057.3,1.03159,7.01793e+06,0,146.955,0,1.00064e+09,2.10572e+06,1.00274e+09,-45569.4,-12427.4,-1460.65,47256.1,-136708,-37282.2,1802.18,-0.0172908,-0.00730062,3688.64,2
64.52,100551,27422.3,1429.19,3686.23,11.0115,-1852.83,-505.292,-3146.42,291,79.3591,485.199,0,0,0,291,79.3591,495.009,85184.8,1.03541,7.02845e+06,0,146.955,0,9.98434e+08,2.06036e+06,1.00049e+09,-45550.9,-12422.3,-1429.19,47236,-136653,-37267,1889.3,-0.0172908,-0.00730062,3684.58,2
64.53,100532,27417.3,1397.77,3682.16,10.9953,-1853.03,-505.345,-3141.53,291.786,79.5735,485.711,0,0,0,291.786,79.5735,495.521,85311.4,1.03925,7.03889e+06,0,146.955,0,9.96228e+08,2.01507e+06,9.98244e+08,-45532.4,-12417.3,-1397.77,47215.9,-136597,-37251.9,1976.25,-0.0172908,-0.00730062,3680.51,2
64.54,100514,27412.3,1366.4,3678.07,10.9791,-1853.22,-505.396,-3136.62,292.57,79.7872,486.216,0,0,0,292.57,79.7872,496.026,85437,1.04309,7.04926e+06,0,146.955,0,9.9402e+08,1.96985e+06,9.9599e+08,-45513.9,-12412.3,-1366.4,47195.8,-136542,-37236.8,2063.04,-0.0172908,-0.00730062,3676.43,2
64.55,100495,27407.2,1335.09,3673.98,10.9629,-1853.39,-505.443,-3131.71,293.351,80.0003,486.714,0,0,0,293.351,80.0003,496.524,85561.6,1.04694,7.05954e+06,0,146.955,0,9.91809e+08,1.9247e+06,9.93734e+08,-45495.3,-12407.2,-1335.09,47175.7,-136486,-37221.6,2149.66,-0.0172908,-0.00730062,3672.33,2
64.56,100477,27402.2,1303.82,3669.88,10.9467,-1853.55,-505.487,-3126.79,294.13,80.2126,487.206,0,0,0,294.13,80.2126,497.016,85685.2,1.0508,7.06974e+06,0,146.955,0,9.89595e+08,1.87962e+06,9.91475e+08,-45476.8,-12402.2,-1303.82,47155.7,-136431,-37206.5,2236.13,-0.0172908,-0.00730062,3668.23,2
64.57,100458,27397.1,1272.6,3665.76,10.9304,-1853.7,-505.529,-3121.87,294.906,80.4243,487.692,0,0,0,294.906,80.4243,497.502,85807.8,1.05467,7.07985e+06,0,146.955,0,9.87378e+08,1.83462e+06,9.89213e+08,-45458.3,-12397.1,-1272.6,47135.6,-136375,-37191.4,2322.43,-0.0172908,-0.00730062,3664.12,2
64.58,100440,27392.1,1241.43,3661.64,10.9142,-1853.84,-505.567,-3116.94,295.679,80.6352,488.17,0,0,0,295.679,80.6352,497.98,85929.4,1.05854,7.08989e+06,0,146.955,0,9.85159e+08,1.78968e+06,9.86948e+08,-45439.8,-12392.1,-1241.43,47115.6,-136319,-37176.2,2408.57,-0.0172908,-0.00730062,3660,2
64.59,100421,27387,1210.31,3657.51,10.8979,-1853.97,-505.602,-3112,296.45,80.8454,488.642,0,0,0,296.45,80.8454,498.452,86050,1.06242,7.09984e+06,0,146.955,0,9.82936e+08,1.74482e+06,9.84681e+08,-45421.3,-12387,-1210.31,47095.6,-136264,-37161.1,2494.54,-0.0172908,-0.00730062,3655.87,2
64.6,100403,27382,1179.24,3653.37,10.8817,-1854.09,-505.634,-3107.05,297.218,81.0548,489.107,0,0,0,297.218,81.0548,498.917,86169.6,1.06631,7.1097e+06,0,146.955,0,9.80711e+08,1.70002e+06,9.82411e+08,-45402.8,-12382,-1179.24,47075.7,-136208,-37145.9,2580.36,-0.0172908,-0.00730062,3651.73,2
64.61,100384,27376.9,1148.22,3649.21,10.8654,-1854.19,-505.663,-3102.1,297.983,81.2635,489.565,0,0,0,297.983,81.2635,499.375,86288.2,1.07021,7.11949e+06,0,146.955,0,9.78483e+08,1.6553e+06,9.80138e+08,-45384.3,-12376.9,-1148.22,47055.7,-136153,-37130.8,2666.01,-0.0172908,-0.00730062,3647.58,2
64.62,100366,27371.9,1117.24,3645.05,10.8491,-1854.29,-505.689,-3097.14,298.746,81.4715,490.017,0,0,0,298.746,81.4715,499.827,86405.7,1.07412,7.12918e+06,0,146.955,0,9.76252e+08,1.61065e+06,9.77863e+08,-45365.8,-12371.9,-1117.24,47035.8,-136097,-37115.6,2751.5,-0.0172908,-0.00730062,3643.42,2
64.63,100347,27366.8,1086.32,3640.88,10.8328,-1854.37,-505.711,-3092.18,299.506,81.6787,490.461,0,0,0,299.506,81.6787,500.271,86522.2,1.07803,7.1388e+06,0,146.955,0,9.74019e+08,1.56607e+06,9.75585e+08,-45347.3,-12366.8,-1086.32,47015.9,-136042,-37100.5,2836.82,-0.0172908,-0.00730062,3639.25,2
64.64,100329,27361.8,1055.45,3636.7,10.8165,-1854.45,-505.731,-3087.21,300.263,81.8851,490.899,0,0,0,300.263,81.8851,500.709,86637.7,1.08196,7.14833e+06,0,146.955,0,9.71784e+08,1.52157e+06,9.73305e+08,-45328.8,-12361.8,-1055.45,46996,-135986,-37085.3,2921.99,-0.0172908,-0.00730062,3635.07,2
64.65,100310,27356.7,1024.63,3632.51,10.8002,-1854.51,-505.748,-3082.23,301.017,82.0907,491.33,0,0,0,301.017,82.0907,501.14,86752.2,1.08589,7.15777e+06,0,146.955,0,9.69546e+08,1.47713e+06,9.71023e+08,-45310.2,-12356.7,-1024.63,46976.1,-135931,-37070.2,3006.99,-0.0172908,-0.00730062,3630.88,2
64.66,100292,27351.7,993.853,3628.31,10.7839,-1854.56,-505.762,-3077.25,301.768,82.2956,491.755,0,0,0,301.768,82.2956,501.565,86865.6,1.08982,7.16713e+06,0,146.955,0,9.67305e+08,1.43277e+06,9.68738e+08,-45291.7,-12351.7,-993.853,46956.3,-135875,-37055,3091.82,-0.0172908,-0.00730062,3626.68,2
64.67,100273,27346.6,963.13,3624.1,10.7676,-1854.6,-505.772,-3072.26,302.516,82.4997,492.172,0,0,0,302.516,82.4997,501.982,86978,1.09377,7.1764e+06,0,146.955,0,9.65062e+08,1.38848e+06,9.66451e+08,-45273.2,-12346.6,-963.13,46936.5,-135820,-37039.9,3176.5,-0.0172908,-0.00730062,3622.47,2
64.68,100255,27341.6,932.456,3619.88,10.7512,-1854.62,-505.78,-3067.27,303.262,82.703,492.582,0,0,0,303.262,82.703,502.392,87089.4,1.09773,7.18559e+06,0,146.955,0,9.62817e+08,1.34426e+06,9.64161e+08,-45254.7,-12341.6,-932.456,46916.7,-135764,-37024.7,3261.01,-0.0172908,-0.00730062,3618.26,2
64.69,100236,27336.5,901.833,3615.66,10.7349,-1854.64,-505.785,-3062.26,304.004,82.9055,492.986,0,0,0,304.004,82.9055,502.796,87199.7,1.10169,7.19469e+06,0,146.955,0,9.6057e+08,1.30011e+06,9.6187e+08,-45236.2,-12336.5,-901.833,46896.9,-135709,-37009.6,3345.35,-0.0172908,-0.00730062,3614.03,2
64.7,100218,27331.5,871.259,3611.42,10.7186,-1854.65,-505.786,-3057.26,304.744,83.1071,493.383,0,0,0,304.744,83.1071,503.193,87308.9,1.10566,7.2037e+06,0,146.955,0,9.5832e+08,1.25603e+06,9.59576e+08,-45217.7,-12331.5,-871.259,46877.1,-135653,-36994.5,3429.54,-0.0172908,-0.00730062,3609.8,2
64.71,100199,27326.4,840.736,3607.18,10.7022,-1854.64,-505.785,-3052.25,305.48,83.308,493.773,0,0,0,305.48,83.308,503.583,87417.1,1.10963,7.21263e+06,0,146.955,0,9.56068e+08,1.21203e+06,9.5728e+08,-45199.2,-12326.4,-840.736,46857.4,-135597,-36979.3,3513.56,-0.0172908,-0.00730062,3605.55,2
64.72,100181,27321.4,810.263,3602.92,10.6858,-1854.63,-505.781,-3047.23,306.214,83.508,494.155,0,0,0,306.214,83.508,503.965,87524.2,1.11362,7.22147e+06,0,146.955,0,9.53815e+08,1.1681e+06,9.54983e+08,-45180.6,-12321.4,-810.263,46837.6,-135542,-36964.2,3597.41,-0.0172908,-0.00730062,3601.3,2
64.73,100162,27316.3,779.84,3598.66,10.6695,-1854.6,-505.773,-3042.2,306.944,83.7072,494.531,0,0,0,306.944,83.7072,504.341,87630.3,1.11761,7.23022e+06,0,146.955,0,9.51559e+08,1.12424e+06,9.52683e+08,-45162.1,-12316.3,-779.84,46817.9,-135486,-36949,3681.11,-0.0172908,-0.00730062,3597.04,2
64.74,100144,27311.3,749.468,3594.39,10.6531,-1854.56,-505.763,-3037.17,307.671,83.9056,494.9,0,0,0,307.671,83.9056,504.71,87735.3,1.12161,7.23888e+06,0,146.955,0,9.49301e+08,1.08045e+06,9.50381e+08,-45143.6,-12311.3,-749.468,46798.2,-135431,-36933.9,3764.63,-0.0172908,-0.00730062,3592.77,2
64.75,100125,27306.2,719.145,3590.11,10.6367,-1854.51,-505.75,-3032.14,308.396,84.1031,495.262,0,0,0,308.396,84.1031,505.072,87839.2,1.12562,7.24746e+06,0,146.955,0,9.47041e+08,1.03674e+06,9.48078e+08,-45125.1,-12306.2,-719.145,46778.6,-135375,-36918.7,3848,-0.0172908,-0.00730062,3588.49,2
64.76,100107,27301.2,688.874,3585.82,10.6203,-1854.45,-505.733,-3027.1,309.117,84.2997,495.617,0,0,0,309.117,84.2997,505.427,87942,1.12964,7.25594e+06,0,146.955,0,9.44779e+08,993100,9.45773e+08,-45106.6,-12301.2,-688.874,46758.9,-135320,-36903.6,3931.2,-0.0172908,-0.00730062,3584.2,2
64.77,100088,27296.1,658.652,3581.52,10.6039,-1854.38,-505.714,-3022.05,309.835,84.4955,495.965,0,0,0,309.835,84.4955,505.775,88043.8,1.13366,7.26434e+06,0,146.955,0,9.42516e+08,949532,9.43466e+08,-45088.1,-12296.1,-658.652,46739.3,-135264,-36888.4,4014.24,-0.0172908,-0.00730062,3579.9,2
64.78,100070,27291.1,628.481,3577.21,10.5875,-1854.3,-505.692,-3017,310.549,84.6904,496.307,0,0,0,310.549,84.6904,506.117,88144.5,1.13769,7.27265e+06,0,146.955,0,9.40251e+08,906037,9.41157e+08,-45069.6,-12291.1,-628.481,46719.7,-135209,-36873.3,4097.11,-0.0172908,-0.00730062,3575.6,2
64.79,100051,27286,598.361,3572.9,10.5711,-1854.21,-505.666,-3011.94,311.261,84.8845,496.641,0,0,0,311.261,84.8845,506.451,88244.1,1.14173,7.28087e+06,0,146.955,0,9.37984e+08,862614,9.38846e+08,-45051,-12286,-598.361,46700.1,-135153,-36858.1,4179.82,-0.0172908,-0.00730062,3571.29,2
64.8,100033,27281,568.291,3568.57,10.5547,-1854.1,-505.638,-3006.88,311.969,85.0776,496.968,0,0,0,311.969,85.0776,506.778,88342.6,1.14578,7.289e+06,0,146.955,0,9.35715e+08,819265,9.36535e+08,-45032.5,-12281,-568.291,46680.6,-135098,-36843,4262.36,-0.0172908,-0.00730062,3566.96,2
64.81,100014,27275.9,538.272,3564.24,10.5382,-1853.99,-505.607,-3001.82,312.674,85.2699,497.288,0,0,0,312.674,85.2699,507.098,88440.1,1.14983,7.29704e+06,0,146.955,0,9.33445e+08,775988,9.34221e+08,-45014,-12275.9,-538.272,46661,-135042,-36827.8,4344.74,-0.0172908,-0.00730062,3562.63,2
64.82,99995.5,27270.9,508.304,3559.9,10.5218,-1853.87,-505.573,-2996.75,313.376,85.4613,497.601,0,0,0,313.376,85.4613,507.411,88536.4,1.15389,7.30499e+06,0,146.955,0,9.31173e+08,732785,9.31906e+08,-44995.5,-12270.9,-508.304,46641.5,-134987,-36812.7,4426.96,-0.0172908,-0.00730062,3558.3,2
64.83,99977,27265.8,478.386,3555.55,10.5054,-1853.73,-505.536,-2991.67,314.074,85.6518,497.907,0,0,0,314.074,85.6518,507.717,88631.7,1.15796,7.31284e+06,0,146.955,0,9.289e+08,689655,9.2959e+08,-44977,-12265.8,-478.386,46622,-134931,-36797.6,4509.01,-0.0172908,-0.00730062,3553.95,2
64.84,99958.5,27260.8,448.519,3551.2,10.4889,-1853.58,-505.496,-2986.59,314.77,85.8413,498.206,0,0,0,314.77,85.8413,508.016,88725.8,1.16204,7.32061e+06,0,146.955,0,9.26625e+08,646598,9.27272e+08,-44958.5,-12260.8,-448.519,46602.5,-134875,-36782.4,4590.9,-0.0172908,-0.00730062,3549.6,2
64.85,99940,27255.8,418.703,3546.83,10.4725,-1853.43,-505.454,-2981.5,315.461,86.03,498.497,0,0,0,315.461,86.03,508.307,88818.9,1.16612,7.32829e+06,0,146.955,0,9.24349e+08,603614,9.24953e+08,-44940,-12255.8,-418.703,46583.1,-134820,-36767.3,4672.62,-0.0172908,-0.00730062,3545.23,2
64.86,99921.5,27250.7,388.938,3542.46,10.456,-1853.26,-505.408,-2976.41,316.15,86.2177,498.782,0,0,0,316.15,86.2177,508.592,88910.8,1.17021,7.33588e+06,0,146.955,0,9.22072e+08,560704,9.22632e+08,-44921.5,-12250.7,-388.938,46563.6,-134764,-36752.1,4754.18,-0.0172908,-0.00730062,3540.86,2
